"가 체납당시의 징수사무취급규정재무부훈령 제45호 제170조에 의하면 3회 이상의 체납이라고 할 때의 3회의 계산기준은 납세고지서 1통에 대하여 1회로 계산하고 회수의 통산은 1회계년도를 1기간으로 한다 하였으므로 1955년에 2회 체납하고 1957년에 역시 2회 체납한 경우에는 3회 이상의 체납이 아니다나 본법 제10조의 소정의 범칙행위에 대한 공소시효는 최종 체납행위의 완료시부터 기산한다"
"기록상 피고인의 근무지가 명시되어 있음에도 주거지로 한 약식명령의 송달이 불능되었다고 하여 공시송달 방법에 의한 것은 본법 제63조에 위배된 것이고 그를 이유로 한 본건 정식 재판청구권 회복청구는 인용하여야 할 것이다"
"원심은 원판시조세사실에 대하여 조세범처벌법 제9조를 적용하여 각 벌금형을 선택한 후 형법 제38조 제1항 제2호동 제50조에 의하여 가장 중한 죄를 경합가중한 금액범위내에서 처단할 것이나 제반정상을 참작하여 형법 제53조동 제55조 제1항 제6호에 의하여 작량감경한 금액범위내에서 처단다하였으나 작량감경은 조세범처벌법 제4조에 금지된 바로서 원심은 이 점에서 법령 적용의 착오가 있다"
"절도죄의 객체는 가동적 물에 한정되어 있으므로 부동산은 절도죄에 있어서의 객체가 될 수 없다"
"이장이 면장의 지시에 의하여 부락민에게 판매한 비료의 외상대금을 수금하여 보관중 이를 임의소비하면 업무상횡령죄에 해당한다"
"위법한 행정처분에 대한 국민의 행정소송 재판청구소권은 1948 6 1 시행된 남조선과도정부 법령 제192호로서 공포된 법원조직법에 의하여 비로소 취득된 것이므로 동법 시행전에 심결된 행정처분은 그 대상이 될 수 없다"
"1 구 행정소송법1984 12 15 법률 제3754호로 개정되기 전의 것 제1조 소정의 행정청 또는 그 소속기관이라 함은 인민 또는 공공단체에 대하여 국가 또는 공공단체의 의사를 표시할 권한이 있는 국가기관 전반을 지칭하는 것이다 2 면의회는 지방자치법에 의하여 자치단체의 집행기관과 병존하여 지방자치단체를 구성하는 것으로 통상적 경우에는 독립적 인격은 구유치 않고 그 자치단체의 행정행위 내부적인 의사결정만을 의결하는 것이라 할 것이나 지방자치법 제49조 소정의 징계의결과 같은 것은 자치단체의 행정행위의 내부적인 의사결정을 의결함이 아니고 지방자치법 또는 그 의회의 의회규칙에 위반한 소속의원에 대하여 의결로서 직접 그 공법적 신분상의 권리관계에 효과를 미치게 하는 행위이고 비록 그 의결의 표시방법이 선고라는 특별한 방식을 가졌을 지라도 그 법률상 효과발생은 의결성립시에 발생한 것이므로 그 한도에 있어 지방자치단체의 의회는 행정청이라 할 것이다"
"1 지방의회는 그 자치단체의 결의기관으로서 행정소송법 제1조 소정 행정청의 소속기관이라고 해석함이 타당할 것이며 동 의회의 결의 또는 의결은 동법 제1조 소정 처분이라고 해석함이 타당하다 2 징계제명처분은 당해 의원의 자격을 상실함에 그치고 공민권의 박탈등 형벌적인 효과가 없으며 지방자치법에 징계제명처분을 받은 것이 지방의회의원에 대한 피선거권의 소극적 요건으로 규정되어 있지 않은 이상 의회는 제명되었다가 재선된 원고를 거부할 수 없다고 할 것이다"
"귀속재산소청심의회 소청이 제기된 기본적 행정처분은 그 처분청이 위 심의회의 판정서취지에 따라 실제로 새로운 구체적인 처분을 함으로써 비로소 그 효력에 영향을 미쳐 권리 또는 이익의 침해를 초래하는 경우가 발생할 수 있을 뿐 위 심의회의 판정만으로서는 행정처분이 현실로 존재한다고 할 수는 없다"
"공보처장이 군정법령 제88호에 의하여 하는 신문등록부에의 등록은 일개의 사실행위로서 공보행정의 편의를 위하여 사무처리상 임의로 작성 비치하는 일종의 비망자료에 불과하고 국민의 권리의무에 관하여 하등의 법률상 효과를 미치지 못하는 것이므로 이를 행정처분이라고 볼 수 없다"
