"조세범처벌법 제10조에서 말하는 정당한 사유없이 3회이상 체납하는 경우에 있어서의 회수의 통산은 1회계연도를 1기간으로 보아야 하므로 체납하는 국세는 그 납기말일이 속하는 연도가 동일연도에 속할 뿐 아니라 납입고지서의 발행한 날까지 동일연도에 속하는 것이어야 한다"
"사실상 혼인관계는 사실상의 관계를 기초로 하여 존재하는 것이므로 당사자 일방의 의사에 의하여 해소될 수 있고 당사자 일방의 파기로 인하여 공동생활의 사실이 없게 되면 사실상의 혼인관계는 해소되는 것이며 다만 정당한 사유없이 해소된 때에는 유책자가 상대방에 대하여 손해배상의 책임을 지는데 지나지 않는다"
"형법 331조 2항 후단 소정 합동절도에는 주관적 요건으로서 공모외에 객관적 요건으로서 시간적으로나 장소적으로 협동관계가 있는 실행행위의 분담이 있어야 하므로 갑이 공모한 내용대로 국도상에서 을 병 등이 당일 마을에서 절취하여 온 황소를 대기하였던 트럭에 싣고 운반한 행위는 시간적으로나 장소적으로 절취행위와 협동관계가 있다고 할 수 없어 합동절도죄로 문의할 수는 없으나 공동정범에 있어서 범죄행위를 공모한 후 그 실행행위에 직접 가담하지 아니하더라도 다른 공범자의 죄책을 면할 수 없으니 갑의 소위는 본건 공소사실의 범위에 속한다고 보아지므로 갑은 일반 절도죄의 공동정범 또는 합동절도방조로서의 죄책을 면할 수 없다"
"208000원 및 이에 대한 1972629부터 완제일까지 연 5푼의 금원지급청구에 대하여 금 208000원 및 이에 대한 1973420부터 연 6푼의 금원지급을 인용하면 처분권 주의에 위반된다"
"1 물품세법시행규칙 7조의 5에 의하여 면세대상 품목의 반입자가 이를 반입한 후 그 용도에 공한 날로부터 10일내에 소관세무서장에게 확인을 받으라는 승인조건은 면세승인을 한 물품이 면세승인용도에 제공되었는지의 여부를 반입자로 하여금 신속하게 신고하게 하여 세무서장이 이를 확인할 수 있도록 하기 위한 것이므로 그 조건중 10일의 신고기간은 불변기간적인 성질의 것은 아니다 2 제2차 납세의무는 주된 납세의무의 존재를 전제로 하는 것이므로 거기에 주종의 관계가 있고 주된 납세의무의 범위를 넘어서 성립할 수 없으며 또 주된 납세의무에 대하여 생긴 사유는 원칙으로 제2차 납세의무에도 영향이 미치게 되는 이른바 부종성을 가진다"
"형법 제118조의 소위 공무원 개념에는 공무원 임용령 제43조에 의한 임시직원도 포함된다"
"피고인들이 미국 법원의 확정판결에 의하여 이혼신고를 하고 호적부의 기재도 위 사실에 부합되는 미국 법원의 판결에 근거하여 기재된 경우 위 기재내용이 국내법상 효력이 있는 지의 여부는 별론으로 하고 피고인들에게는 공정증서원본불실기재 동행사의 행위가 있었다고 볼 수 없다"
"부당이득은 현재의 부당이득뿐만 아니라 장래의 부당이득도 그 이행기에 지급을 기대할 수 없어 미리 청구할 필요가 있으면 미리 청구할 수 있다 판례변경"
"퇴직금은 후불노임의 성질이 있으므로 민사소송법 제579조에서 말하는 근로자의 노무로 인하여 받은 보수임이 분명하여 압류제한의 대상이 되고 무효한 전부명령에 의하여 채권을 행사한 자는 채권의 준점유자에 해당한다 함이 법리이므로 본건 전부명령으로 인한 변제 효과로 제3채무자인 소외 조합은 채무를 벗고 근로자인 원고는 그로 인하여 채권을 잃게 되는 셈이니 압류채권자에 대한 부당이득반환채권을 취득하고 이 부당이득반환채권은 퇴직금채권의 변형으로 실질적으로 퇴직금과 동일한 채권으로 보아야 하므로 이를 수동채권으로 한 상계의 주장은 허용되지 않는다"
"가 사실상 이혼한 법률상의 처와 부양받던 여자가 있는 경우 부의 사망으로 인하여 지급되는 산업재해보상보험법상의 유족보상일시금의 수급권자는 사망당시 부양되고 있던 사실상 혼인관계에 있던 여자이다나 산업재해보상보험법상의 유족보상일시금을 그 수급권자가 수령한 경우에는 그 금액 한도내에서 민법상의 손해배상 책임을 면하게 되므로 피해자의 일실손해금에서 위 유족보상일시금을 공제한 금원이 있을 경우에 한하여 그에 대한 청구권을 상속인이 승계취득하는 것이라고 해석하여야 한다"
